2021-10-13 06:57:52+00:00,create,2620:9E:6001::/48,3970,48
2021-10-13 06:58:28+00:00,create,165.140.105.0/24,3970,24
2021-10-13 15:27:59+00:00,delete,165.140.105.0/24,3970,24
2021-10-13 16:10:37+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-14 02:51:50+00:00,create,165.140.105.0/24,3970,24
2021-10-14 04:37:31+00:00,create,2620:9E:6001::/48,3970,48
2021-10-14 13:54:50+00:00,delete,165.140.105.0/24,3970,24
2021-10-14 15:05:16+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-15 00:06:56+00:00,create,2620:9E:6001::/48,3970,48
2021-10-15 01:50:28+00:00,create,165.140.105.0/24,3970,24
2021-10-15 13:23:37+00:00,delete,165.140.105.0/24,3970,24
2021-10-15 17:04:53+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-16 02:13:30+00:00,create,2620:9E:6001::/48,3970,48
2021-10-16 02:24:05+00:00,create,165.140.105.0/24,3970,24
2021-10-16 15:12:09+00:00,delete,165.140.105.0/24,3970,24
2021-10-16 15:48:35+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-17 01:59:29+00:00,create,2620:9E:6001::/48,3970,48
2021-10-17 03:23:12+00:00,create,165.140.105.0/24,3970,24
2021-10-17 13:33:16+00:00,delete,165.140.105.0/24,3970,24
2021-10-17 17:34:44+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-18 00:16:44+00:00,create,2620:9E:6001::/48,3970,48
2021-10-18 01:12:50+00:00,create,165.140.105.0/24,3970,24
2021-10-18 15:49:06+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-18 16:03:06+00:00,delete,165.140.105.0/24,3970,24
2021-10-19 00:34:52+00:00,create,2620:9E:6001::/48,3970,48
2021-10-19 05:54:54+00:00,create,165.140.105.0/24,3970,24
2021-10-19 12:31:28+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-19 16:43:21+00:00,delete,165.140.105.0/24,3970,24
2021-10-20 00:56:16+00:00,create,2620:9E:6001::/48,3970,48
2021-10-20 05:32:02+00:00,create,165.140.105.0/24,3970,24
2021-10-20 13:07:03+00:00,delete,165.140.105.0/24,3970,24
2021-10-20 14:35:51+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-21 03:11:19+00:00,create,165.140.105.0/24,3970,24
2021-10-21 03:15:59+00:00,create,2620:9E:6001::/48,3970,48
2021-10-21 12:35:06+00:00,delete,165.140.105.0/24,3970,24
2021-10-21 13:01:32+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-22 00:24:55+00:00,create,2620:9E:6001::/48,3970,48
2021-10-22 03:23:39+00:00,create,165.140.105.0/24,3970,24
2021-10-22 13:44:13+00:00,delete,165.140.105.0/24,3970,24
2021-10-22 14:12:52+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-23 02:21:12+00:00,create,2620:9E:6001::/48,3970,48
2021-10-23 05:27:38+00:00,create,165.140.105.0/24,3970,24
2021-10-23 17:22:10+00:00,delete,165.140.105.0/24,3970,24
2021-10-23 17:35:26+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-24 00:30:06+00:00,create,2620:9E:6001::/48,3970,48
2021-10-24 03:21:57+00:00,create,165.140.105.0/24,3970,24
2021-10-24 12:08:58+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-24 17:40:39+00:00,delete,165.140.105.0/24,3970,24
2021-10-25 00:34:43+00:00,create,2620:9E:6001::/48,3970,48
2021-10-25 03:57:35+00:00,create,165.140.105.0/24,3970,24
2021-10-25 14:05:42+00:00,delete,165.140.105.0/24,3970,24
2021-10-25 16:51:54+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-26 00:08:16+00:00,create,165.140.105.0/24,3970,24
2021-10-26 00:37:09+00:00,create,2620:9E:6001::/48,3970,48
2021-10-26 12:52:50+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-26 15:29:05+00:00,delete,165.140.105.0/24,3970,24
2021-10-27 04:18:58+00:00,create,2620:9E:6001::/48,3970,48
2021-10-27 05:11:29+00:00,create,165.140.105.0/24,3970,24
2021-10-27 12:50:46+00:00,delete,165.140.105.0/24,3970,24
2021-10-27 17:31:00+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-28 02:25:58+00:00,create,2620:9E:6001::/48,3970,48
2021-10-28 03:39:18+00:00,create,165.140.105.0/24,3970,24
2021-10-28 12:14:15+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-28 13:41:10+00:00,delete,165.140.105.0/24,3970,24
2021-10-29 01:57:35+00:00,create,2620:9E:6001::/48,3970,48
2021-10-29 02:26:16+00:00,create,165.140.105.0/24,3970,24
2021-10-29 14:12:18+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-29 17:11:19+00:00,delete,165.140.105.0/24,3970,24
2021-10-30 04:54:02+00:00,create,165.140.105.0/24,3970,24
2021-10-30 05:01:44+00:00,create,2620:9E:6001::/48,3970,48
2021-10-30 12:25:57+00:00,delete,2620:9E:6001::/48,3970,48
2021-10-30 15:38:25+00:00,delete,165.140.105.0/24,3970,24
2021-10-31 02:03:39+00:00,create,2620:9E:6001::/48,3970,48
2021-10-31 02:03:53+00:00,create,165.140.105.0/24,3970,24
2021-10-31 13:58:09+00:00,delete,165.140.105.0/24,3970,24
2021-10-31 14:23:21+00:00,delete,2620:9E:6001::/48,3970,48
